Período	Campo	Poço ANP	Petróleo Equivalente (boe/d)	Óleo (m3/d)	Gás Natural (mil m3/d)	Água (m3/d)	Dias	Potencial	ef	Potencial (m³/d)
2012-11-01	RONCADOR	7-RO-62HP-RJS	11080,17	1674,63	86,97	296,65	0,7041095890410949		0,9914665566579781	1689,0433557787567
2012-12-01	RONCADOR	7-RO-62HP-RJS	10619,79	1613,22	75,19	179,25	0,7890410958904099		0,9747766326844676	1654,9637587816437
2013-01-01	RONCADOR	7-RO-62HP-RJS	9575,74	1453,63	68,79	268,79	0,873972602739725		0,89643268124317	1621,5718485230934
2013-02-01	RONCADOR	7-RO-62HP-RJS	9199,19	1387,73	74,82	264,33	0,9506849315068483		0,8716946562542821	1591,9909455028082
2013-03-01	RONCADOR	7-RO-62HP-RJS	3982,16	595,49	37,62	113,43	1,0356164383561635		0,3817562332024419	1559,8697498783654
2013-04-01	RONCADOR	7-RO-62HP-RJS	9748,76	1463,66	86,27	278,79	1,1178082191780812		0,9570145744751294	1529,4019955785295
2013-05-01	RONCADOR	7-RO-62HP-RJS	9755,02	1477,25	73,68	312,15	1,2027397260273962		0,9857903624353969	1498,5437637576931
2013-06-01	RONCADOR	7-RO-62HP-RJS	9622,12	1453,95	75,85	305,76	1,284931506849314		0,9895703863557463	1469,2739597376262
2013-07-01	RONCADOR	7-RO-62HP-RJS	9669,19	1463,48	73,8	278,76	1,369863013698629		1,0	1439,6290288503617
2013-08-01	RONCADOR	7-RO-62HP-RJS	9379,12	1428,26	62,9	272,05	1,454794520547944		1,0	1410,5822900358112
2013-09-01	RONCADOR	7-RO-62HP-RJS	9375,9	1425,49	65,16	309,91	1,5369863013698617		1,0	1383,0307290568815
2013-10-01	RONCADOR	7-RO-62HP-RJS	9148,56	1357,01	97,5	339,25	1,6219178082191767		1,0	1355,126059124886
2013-11-01	RONCADOR	7-RO-62HP-RJS	9621,86	1406,95	122,8	351,74	1,7041095890410944		1,0	1328,6577770245258
2013-12-01	RONCADOR	7-RO-62HP-RJS	9301,58	1358,26	120,57	339,56	1,7890410958904095		1,0	1301,8502674399538
2014-01-01	RONCADOR	7-RO-62HP-RJS	8965,65	1321,79	103,63	400,5	1,8739726027397245		1,0	1275,5836894550139
2014-02-01	RONCADOR	7-RO-62HP-RJS	9191,93	1352,12	109,28	395,7	1,9506849315068477		1,0	1252,314896149405
2014-03-01	RONCADOR	7-RO-62HP-RJS	8514,49	1257,52	96,17	397,11	2,035616438356163		1,0	1227,0478578492318
2014-04-01	RONCADOR	7-RO-62HP-RJS	8236,45	1233,54	75,95	421,79	2,1178082191780807		1,0	1203,081430995255
2014-05-01	RONCADOR	7-RO-62HP-RJS	7861,87	1196,28	53,66	442,46	2,2027397260273958		1,0	1178,807836545545
2014-06-01	RONCADOR	7-RO-62HP-RJS	7737,95	1177,11	53,13	466,87	2,2849315068493135		1,0	1155,7837145347198
2014-07-01	RONCADOR	7-RO-62HP-RJS	7973,56	1172,33	95,37	457,4	2,3698630136986285		1,0	1132,4645001769852
2014-08-01	RONCADOR	7-RO-62HP-RJS	7754,98	1127,2	105,74	438,36	2,4547945205479436		1,0	1109,6158228485558
2014-09-01	RONCADOR	7-RO-62HP-RJS	10014,01	1139,63	452,47	476,42	2,5369863013698613		1,0	1087,9432683586126
2014-10-01	RONCADOR	7-RO-62HP-RJS	11674,35	1249,82	606,26	535,63	2,6219178082191763		1,0	1065,9929414378498
2014-11-01	RONCADOR	7-RO-62HP-RJS	10713,43	1222,66	480,64	493,71	2,704109589041094		1,0	1045,1724935983545
2014-12-01	RONCADOR	7-RO-62HP-RJS	10153,58	1214,86	399,43	472,44	2,789041095890409		1,0	1024,0851928991865
2015-01-01	RONCADOR	7-RO-62HP-RJS	9075,25	1126,36	316,49	438,03	2,873972602739724		1,0	1003,4233892543787
2015-02-01	RONCADOR	7-RO-62HP-RJS	8166,39	1060,77	237,59	467,99	2,9506849315068475		1,0	985,1196931075364
2015-03-01	RONCADOR	7-RO-62HP-RJS	7890,53	1014,61	239,89	484,8	3,0356164383561626		1,0	965,2441284100541
2015-04-01	RONCADOR	7-RO-62HP-RJS	8227,61	1052,01	256,07	527,5	3,1178082191780803		1,0	946,3916419776914
2015-05-01	RONCADOR	7-RO-62HP-RJS	7845,98	992,55	254,86	558,31	3,2027397260273953		1,0	927,297521975306
2015-06-01	RONCADOR	7-RO-62HP-RJS	7618,8	987,76	223,54	555,61	3,284931506849313		1,0	909,1862545634568
2015-07-01	RONCADOR	7-RO-62HP-RJS	6862,54	955,17	135,89	537,28	3,369863013698628		1,0	890,8428523595652
2015-08-01	RONCADOR	7-RO-62HP-RJS	5785,74	844,19	75,67	442,95	3,454794520547943		0,9671433432497988	872,8695760478995
2015-09-01	RONCADOR	7-RO-62HP-RJS	5710,19	828,41	79,43	465,98	3,536986301369861		0,9679705905350887	855,8214558378882
2015-10-01	RONCADOR	7-RO-62HP-RJS	5675,21	825,92	76,37	481,29	3,621917808219176		0,9849326187388915	838,5548252605428
2015-11-01	RONCADOR	7-RO-62HP-RJS	5210,78	768,7	59,75	516,75	3,7041095890410936		0,9349568557820488	822,1769755963953
2015-12-01	RONCADOR	7-RO-62HP-RJS	5315,24	785,92	59,14	530,03	3,7890410958904086		0,9755840754306937	805,5892052697127
2016-01-01	RONCADOR	7-RO-62HP-RJS	5339,39	789,08	59,81	532,66	3,8739726027397237		0,9996755082564084	789,3361330580959
2016-02-01	RONCADOR	7-RO-62HP-RJS	5283,92	781,22	58,85	527,36	3,953424657534244		1,0	774,4286657798859
2016-03-01	RONCADOR	7-RO-62HP-RJS	4988,84	740,34	52,82	509,02	4,0383561643835595		0,9756665457611461	758,8043304512804
2016-04-01	RONCADOR	7-RO-62HP-RJS	4771,15	709,77	48,78	507,68	4,120547945205478		0,9540121470540491	743,9842377182943
2016-05-01	RONCADOR	7-RO-62HP-RJS	4740,67	704,73	48,98	522,98	4,205479452054793		0,9667420492510639	728,9741876294252
2016-06-01	RONCADOR	7-RO-62HP-RJS	4418,97	658,34	44,22	511,83	4,287671232876711		0,921094362781309	714,7367594478553
2016-07-01	RONCADOR	7-RO-62HP-RJS	4421,04	652,42	50,47	512,62	4,372602739726027		0,9316068980813296	700,316841087885
2016-08-01	RONCADOR	7-RO-62HP-RJS	4022,57	592,89	46,65	529,81	4,457534246575342		0,8640345034358753	686,1878751859376
2016-09-01	RONCADOR	7-RO-62HP-RJS	4115,14	606,46	47,79	544,32	4,53972602739726		0,901415666332583	672,7861769558405
2016-10-01	RONCADOR	7-RO-62HP-RJS	4046,09	596,37	46,91	516,47	4,624657534246576		0,9046700722255792	659,2126989819283
2016-11-01	RONCADOR	7-RO-62HP-RJS	2910,91	427,64	35,16	373,62	4,706849315068494		0,6616353512485	646,3378947225947
2017-01-01	RONCADOR	7-RO-62HP-RJS	3207,07	470,22	39,66	489,41	4,7917808219178095		0,7424939807518265	633,2980632703174
2017-02-01	RONCADOR	7-RO-62HP-RJS	3232,83	474,12	39,86	475,14	4,868493150684933		0,762561661477514	621,7464422239126
2017-03-01	RONCADOR	7-RO-62HP-RJS	3064,81	452,18	35,08	434,45	4,953424657534248		0,742248734445895	609,2027901368701
2017-04-01	RONCADOR	7-RO-62HP-RJS	3135,18	462,12	36,33	444,0	5,035616438356167		0,7736753481307753	597,3048011888926
2017-05-01	RONCADOR	7-RO-62HP-RJS	3086,59	459,07	31,66	441,06	5,120547945205482		0,7843940608594562	585,2543038087254
2017-06-01	RONCADOR	7-RO-62HP-RJS	3231,28	481,33	32,4	462,46	5,2027397260274		0,8388110801342094	573,8240843492284
2017-07-01	RONCADOR	7-RO-62HP-RJS	3501,9	508,23	48,53	655,26	5,287671232876716		0,9039260011420416	562,2473513958998
2017-08-01	RONCADOR	7-RO-62HP-RJS	3940,23	555,68	70,77	975,12	5,372602739726031		1,0	550,9041985249288
2017-09-01	RONCADOR	7-RO-62HP-RJS	3951,15	556,17	72,01	975,98	5,454794520547949		1,0	540,1449129697072
2017-10-01	RONCADOR	7-RO-62HP-RJS	3774,86	557,97	42,19	698,26	5,539726027397265		1,0	529,2477126847198
2017-11-01	RONCADOR	7-RO-62HP-RJS	3462,6	526,64	23,87	533,0	5,621917808219183		1,0	518,9114243179372
2017-12-01	RONCADOR	7-RO-62HP-RJS	2900,19	430,8	30,29	537,44	5,7068493150684985		0,8472932127186965	508,44264244451904
2018-01-01	RONCADOR	7-RO-62HP-RJS	2646,91	389,89	30,93	516,84	5,791780821917814		0,7826207823181757	498,18508377086465
2018-02-01	RONCADOR	7-RO-62HP-RJS	3183,76	458,43	47,75	659,69	5,868493150684937		0,9372964443780373	489,09819593330565
2018-03-01	RONCADOR	7-RO-62HP-RJS	3346,09	482,12	49,87	693,78	5,953424657534253		1,0	479,2309390198079
2018-04-01	RONCADOR	7-RO-62HP-RJS	2719,24	392,11	40,21	576,4	6,035616438356171		0,8345046146211059	469,87157785584156
2018-05-01	RONCADOR	7-RO-62HP-RJS	2138,63	317,5	22,52	511,48	6,1205479452054865		0,6896293416204874	460,39224383049043
2018-06-01	RONCADOR	7-RO-62HP-RJS	2283,73	333,4	29,68	537,1	6,202739726027405		0,7385896799973485	451,4008373379884
2018-07-01	RONCADOR	7-RO-62HP-RJS	2187,1	322,68	25,04	519,83	6,28767123287672		0,7295596891384899	442,29417387498603
2018-08-01	RONCADOR	7-RO-62HP-RJS	2211,56	325,7	25,91	524,69	6,372602739726036		0,7515496269396545	433,37124831831227
2018-09-01	RONCADOR	7-RO-62HP-RJS	2244,22	323,78	33,03	494,51	6,454794520547954		0,7620009452593651	424,9076093859618
2018-10-01	RONCADOR	7-RO-62HP-RJS	2171,54	309,03	36,22	467,42	6,539726027397269		0,7422619896116875	416,33547766829366
2018-11-01	RONCADOR	7-RO-62HP-RJS	1641,19	228,79	32,14	392,98	6,621917808219187		0,5604787737764145	408,20457563174125
2018-12-01	RONCADOR	7-RO-62HP-RJS	1821,57	249,84	39,76	440,33	6,706849315068503		0,6246477146529319	399,9694453998229
2019-01-01	RONCADOR	7-RO-62HP-RJS	2059,28	290,89	36,51	395,29	6,791780821917818		0,7422547926219467	391,9004671865544
2019-02-01	RONCADOR	7-RO-62HP-RJS	2115,05	301,8	34,46	373,37	6,868493150684942		0,7844006079853343	384,7523789854618
2019-03-01	RONCADOR	7-RO-62HP-RJS	1818,36	262,81	26,29	337,01	6,953424657534257		0,6971264690782191	376,99041946793756
2019-04-01	RONCADOR	7-RO-62HP-RJS	1886,68	265,67	34,29	458,22	7,0356164383561755		0,7187496880381838	369,6279865180076
2019-05-01	RONCADOR	7-RO-62HP-RJS	1871,39	263,74	33,79	454,89	7,120547945205491		0,7282191913936329	362,1711747190655
2019-06-01	RONCADOR	7-RO-62HP-RJS	1405,16	198,78	24,62	345,11	7,202739726027409		0,5597888413475515	355,09818223865796
2019-07-01	RONCADOR	7-RO-62HP-RJS	0,05	0,01	0,0	0,01	7,287671232876725		2,87410400696903e-05	347,9345206628688
2022-09-01	RONCADOR	7-RO-62HP-RJS	565,69	82,2	7,74	139,44	7,369863013698643		0,24095708241711106	341,1395887409813
2022-10-01	RONCADOR	7-RO-62HP-RJS	2300,4	340,99	24,74	402,25	7,454794520547958		1,0	334,2575516446949
2022-11-01	RONCADOR	7-RO-62HP-RJS	140,8	21,04	1,34	26,61	7,536986301369876		0,06419923775277818	327,7297478362897
2022-12-01	RONCADOR	7-RO-62HP-RJS	543,57	80,24	6,19	115,16	7,621917808219192		0,24987678785939346	321,1182626741277
2023-01-01	RONCADOR	7-RO-62HP-RJS	1895,5	285,73	15,63	413,41	7,706849315068507		0,9081167285447667	314,6401679637318
2023-02-01	RONCADOR	7-RO-62HP-RJS	151,34	22,95	1,11	36,91	7,783561643835631		0,07429555246333815	308,9013977158982
2023-03-01	RONCADOR	7-RO-62HP-RJS	0,0	0,0	0,0	0,0	7,868493150684946		0,0	302,669784443286
2023-04-01	RONCADOR	7-RO-62HP-RJS	592,69	85,12	9,12	110,72	7,950684931506864		0,2868321487721154	296,75892456402016
2023-05-01	RONCADOR	7-RO-62HP-RJS	1187,62	180,05	8,77	242,16	8,035616438356179		0,6192130600016654	290,77229088080884
2023-06-01	RONCADOR	7-RO-62HP-RJS	1483,06	220,71	15,08	325,63	8,117808219178096		0,7741662553589239	285,0938005527934
2023-07-01	RONCADOR	7-RO-62HP-RJS	2412,91	358,89	24,73	540,16	8,202739726027412		1,0	279,3425148014182
2023-08-01	RONCADOR	7-RO-62HP-RJS	1937,36	287,63	20,38	378,74	8,287671232876727		1,0	273,70726289052453
2023-09-01	RONCADOR	7-RO-62HP-RJS	2298,29	340,15	25,25	427,93	8,369863013698644		1,0	268,36206740329317
2023-10-01	RONCADOR	7-RO-62HP-RJS	2464,76	361,77	30,1	465,82	8,45479452054796		1,0	262,9483485091328
2009-02-01	RONCADOR	7-RO-63HA-RJS	6273,94	919,4	78,07	0,91	-3,2	850,0	1,0	
2009-03-01	RONCADOR	7-RO-63HA-RJS	5950,07	881,27	64,72	0,88	-3,1232876712328768	850,0	1,0	
2009-04-01	RONCADOR	7-RO-63HA-RJS	5994,46	891,97	61,08	0,89	-3,0383561643835617	850,0	1,0	
2009-05-01	RONCADOR	7-RO-63HA-RJS	5891,52	890,34	46,34	0,89	-2,956164383561644	850,0	1,0	
2009-06-01	RONCADOR	7-RO-63HA-RJS	5751,49	860,32	54,1	0,86	-2,871232876712329	850,0	1,0	
2009-07-01	RONCADOR	7-RO-63HA-RJS	5727,92	856,3	54,37	0,85	-2,7890410958904113	850,0	1,0	
2009-08-01	RONCADOR	7-RO-63HA-RJS	6008,11	901,43	53,78	0,9	-2,704109589041096	850,0	1,0	
2009-09-01	RONCADOR	7-RO-63HA-RJS	6171,18	933,48	47,66	0,93	-2,619178082191781	850,0	1,0	
2009-10-01	RONCADOR	7-RO-63HA-RJS	6193,07	934,72	49,9	0,36	-2,536986301369863	850,0	1,0	
2009-11-01	RONCADOR	7-RO-63HA-RJS	6408,27	964,86	53,97	0,0	-2,452054794520548	850,0	1,0	
2009-12-01	RONCADOR	7-RO-63HA-RJS	6661,31	1003,58	55,49	0,0	-2,3698630136986303	850,0	1,0	
2010-01-01	RONCADOR	7-RO-63HA-RJS	7064,12	1057,73	65,37	0,0	-2,2849315068493152	1100,0	0,9615727272727272	
2010-02-01	RONCADOR	7-RO-63HA-RJS	7123,0	1062,45	70,02	0,0	-2,2	1100,0	0,9658636363636364	
2010-03-01	RONCADOR	7-RO-63HA-RJS	7188,95	1073,52	69,43	0,0	-2,1232876712328768	1100,0	0,9759272727272728	
2010-04-01	RONCADOR	7-RO-63HA-RJS	7249,45	1083,77	68,8	0,0	-2,038356164383562	1100,0	0,9852454545454545	
2010-05-01	RONCADOR	7-RO-63HA-RJS	7252,36	1082,28	70,75	0,0	-1,956164383561644	1100,0	0,983890909090909	
2010-06-01	RONCADOR	7-RO-63HA-RJS	7088,42	1062,11	64,86	0,0	-1,871232876712329	1100,0	0,9655545454545453	
2010-07-01	RONCADOR	7-RO-63HA-RJS	6687,63	1000,35	62,9	0,0	-1,789041095890411	1100,0	0,909409090909091	
2010-08-01	RONCADOR	7-RO-63HA-RJS	6764,17	1011,89	63,53	0,73	-1,704109589041096	1100,0	0,9198999999999999	
2010-09-01	RONCADOR	7-RO-63HA-RJS	7029,09	1057,24	60,3	1,16	-1,619178082191781	1100,0	0,9611272727272727	
2010-10-01	RONCADOR	7-RO-63HA-RJS	7288,34	1098,41	60,35	2,86	-1,5369863013698633	1100,0	0,9985545454545456	
2010-11-01	RONCADOR	7-RO-63HA-RJS	7673,24	1144,87	75,08	5,44	-1,4520547945205482	1100,0	1,0	
2010-12-01	RONCADOR	7-RO-63HA-RJS	7200,51	1084,46	60,33	6,82	-1,3698630136986303	1100,0	0,9858727272727273	
2011-01-01	RONCADOR	7-RO-63HA-RJS	7181,11	1083,85	57,86	7,98	-1,2849315068493152	1100,0	0,9853181818181818	
2011-02-01	RONCADOR	7-RO-63HA-RJS	7372,16	1107,53	64,55	15,12	-1,2000000000000002	1100,0	1,0	
2011-03-01	RONCADOR	7-RO-63HA-RJS	7395,6	1118,3	57,51	19,52	-1,1232876712328768	1100,0	1,0	
2011-04-01	RONCADOR	7-RO-63HA-RJS	7102,84	1072,22	57,04	23,35	-1,0383561643835617	1100,0	0,9747454545454546	
2011-05-01	RONCADOR	7-RO-63HA-RJS	7400,66	1114,16	62,45	37,8	-0,956164383561644	1100,0	1,0	
2011-06-01	RONCADOR	7-RO-63HA-RJS	7464,43	1124,02	62,73	59,99	-0,871232876712329	1100,0	1,0	
2011-07-01	RONCADOR	7-RO-63HA-RJS	7475,67	1125,86	62,68	65,92	-0,7890410958904113	1100,0	1,0	
2011-08-01	RONCADOR	7-RO-63HA-RJS	7434,17	1110,66	71,28	85,83	-0,7041095890410962	1100,0	1,0	
2011-09-01	RONCADOR	7-RO-63HA-RJS	7281,28	1084,75	72,88	57,09	-0,6191780821917812	1100,0	0,9861363636363636	
2011-10-01	RONCADOR	7-RO-63HA-RJS	7387,22	1099,24	75,23	75,05	-0,536986301369863	1100,0	0,9993090909090909	
2011-11-01	RONCADOR	7-RO-63HA-RJS	7233,81	1078,47	71,61	128,66	-0,452054794520548	1100,0	0,9804272727272727	
2011-12-01	RONCADOR	7-RO-63HA-RJS	7126,33	1059,43	73,57	144,47	-0,3698630136986303	1100,0	0,9631181818181819	
2012-01-01	RONCADOR	7-RO-63HA-RJS	7067,6	1046,86	76,79	154,24	-0,28493150684931523	1090,6613122992826	0,9598396754287151	
2012-02-01	RONCADOR	7-RO-63HA-RJS	6757,2	1004,68	69,63	178,21	-0,20000000000000018	1062,515235800284	0,9455676174311771	
2012-03-01	RONCADOR	7-RO-63HA-RJS	6482,8	960,84	69,84	229,05	-0,12054794520547985	1037,065623576268	0,9264987462284133	
2012-04-01	RONCADOR	7-RO-63HA-RJS	6204,32	914,52	71,89	317,05	-0,03561643835616435	1010,7624639161023	0,904782313004363	
2012-05-01	RONCADOR	7-RO-63HA-RJS	6021,43	888,95	68,38	345,7	0,046575342465753344	986,1581439507496	0,9014274287070084	
2012-06-01	RONCADOR	7-RO-63HA-RJS	5964,73	880,43	67,88	342,39	0,1315068493150684	961,5755372065954	0,9156118952003235	
2012-07-01	RONCADOR	7-RO-63HA-RJS	6407,77	948,78	69,98	310,43	0,2136986301369861	938,5671139628862	1,0	
2012-08-01	RONCADOR	7-RO-63HA-RJS	5944,23	880,63	64,42	326,55	0,29863013698630114	915,5657079356579	0,9618424896947833	
2012-09-01	RONCADOR	7-RO-63HA-RJS	5581,09	834,46	52,86	357,63	0,3835616438356162	893,3188086059113	0,9341122026773794	
2012-10-01	RONCADOR	7-RO-63HA-RJS	5476,65	818,36	52,36	350,72	0,4657534246575339	872,4788227881942	0,9379711903891881	
2012-11-01	RONCADOR	7-RO-63HA-RJS	5719,18	855,94	53,34	358,05	0,5506849315068489	851,6277905220396	1,0	
2012-12-01	RONCADOR	7-RO-63HA-RJS	5222,58	787,53	42,8	306,26	0,6328767123287671	832,0848471505831	0,9464539616324488	
2013-01-01	RONCADOR	7-RO-63HA-RJS	4972,6	733,73	56,84	312,49	0,7178082191780821	812,5211639273238	0,9030287856792721	
2013-02-01	RONCADOR	7-RO-63HA-RJS	4724,9	701,6	49,6	300,69	0,8027397260273972	793,573371487434	0,8841022458767187	
2013-03-01	RONCADOR	7-RO-63HA-RJS	2040,78	300,71	23,75	128,88	0,8794520547945206	776,968440080729	0,38702987726085175	
2013-04-01	RONCADOR	7-RO-63HA-RJS	4856,8	716,77	55,4	307,19	0,9643835616438352	759,126867600045	0,9442031768234539	
2013-05-01	RONCADOR	7-RO-63HA-RJS	3501,12	520,52	36,12	223,08	1,0465753424657533	742,3834606665108	0,7011470858101794	
2013-06-01	RONCADOR	7-RO-63HA-RJS	4924,91	729,5	53,5	284,32	1,131506849315068	725,6014601610001	1,0	
2013-07-01	RONCADOR	7-RO-63HA-RJS	4898,3	728,31	50,45	274,49	1,213698630136986	709,8448114824603	1,0	
2013-08-01	RONCADOR	7-RO-63HA-RJS	4811,24	721,38	43,55	356,89	1,2986301369863016	694,0443486525792	1,0	
2013-09-01	RONCADOR	7-RO-63HA-RJS	5030,62	754,11	45,69	388,48	1,3835616438356162	678,7150102546684	1,0	
2013-10-01	RONCADOR	7-RO-63HA-RJS	5247,26	792,84	41,41	438,84	1,4657534246575343	664,3122001125914	1,0	
2013-11-01	RONCADOR	7-RO-63HA-RJS	5001,66	745,73	49,47	457,06	1,550684931506849	649,8593959610497	1,0	
2013-12-01	RONCADOR	7-RO-63HA-RJS	4530,54	677,51	42,79	436,67	1,632876712328767	636,2740817934905	1,0	
2014-01-01	RONCADOR	7-RO-63HA-RJS	4120,07	619,81	35,23	413,2	1,7178082191780817	622,6356221791096	0,9954618366208786	
2014-02-01	RONCADOR	7-RO-63HA-RJS	4096,74	617,78	33,55	411,85	1,8027397260273972	609,3888777849542	1,0	
2014-03-01	RONCADOR	7-RO-63HA-RJS	4062,24	612,49	33,35	408,33	1,8794520547945206	597,7490545018453	1,0	
2014-04-01	RONCADOR	7-RO-63HA-RJS	4211,03	634,82	34,68	437,64	1,9643835616438352	585,2094845384669	1,0	
2014-05-01	RONCADOR	7-RO-63HA-RJS	3813,12	575,3	30,94	458,62	2,0465753424657533	573,4102032581998	1,0	
2014-06-01	RONCADOR	7-RO-63HA-RJS	3676,72	554,79	29,76	474,57	2,131506849315068	561,5525244371016	0,9879574498505186	
2014-07-01	RONCADOR	7-RO-63HA-RJS	3683,24	550,07	35,52	507,76	2,213698630136986	550,3903868378039	0,9994178916538775	
2014-08-01	RONCADOR	7-RO-63HA-RJS	3620,12	536,08	39,48	494,84	2,2986301369863016	539,1685560766479	0,9942716316783712	
2014-09-01	RONCADOR	7-RO-63HA-RJS	3367,89	500,83	34,62	547,01	2,383561643835616	528,2534147544125	0,9480866304155142	
2014-10-01	RONCADOR	7-RO-63HA-RJS	3180,72	476,99	28,7	559,94	2,4657534246575343	517,972509196233	0,9208789878446872	
2014-11-01	RONCADOR	7-RO-63HA-RJS	3335,49	500,58	29,72	506,09	2,550684931506849	507,63065607404536	0,9861106574441852	
2014-12-01	RONCADOR	7-RO-63HA-RJS	3356,34	505,0	28,62	505,0	2,632876712328767	497,88607573482557	1,0	
2015-01-01	RONCADOR	7-RO-63HA-RJS	3267,1	495,51	23,92	495,51	2,7178082191780817	488,08010483635485	1,0	
2015-02-01	RONCADOR	7-RO-63HA-RJS	3100,92	474,47	18,54	508,88	2,802739726027397	478,53307348073264	0,9915093152262626	
2015-03-01	RONCADOR	7-RO-63HA-RJS	2600,94	396,73	16,79	447,38	2,8794520547945206	470,1253922651793	0,8438812421691534	
2015-04-01	RONCADOR	7-RO-63HA-RJS	2897,44	441,58	19,07	497,95	2,964383561643835	461,0478366932402	0,9577748009124849	
2015-05-01	RONCADOR	7-RO-63HA-RJS	2249,69	338,48	19,19	481,13	3,0465753424657533	452,48696740398066	0,7480436440897642	
2015-06-01	RONCADOR	7-RO-63HA-RJS	2079,51	309,81	20,8	464,72	3,131506849315068	443,86464640641697	0,6979830507075976	
2015-07-01	RONCADOR	7-RO-63HA-RJS	2449,65	361,93	27,53	542,89	3,213698630136986	435,73032723653694	0,8306284354715703	
2015-08-01	RONCADOR	7-RO-63HA-RJS	2331,76	345,86	24,86	484,01	3,2986301369863016	427,53486220791757	0,808963269600696	
2015-09-01	RONCADOR	7-RO-63HA-RJS	2607,09	390,91	23,58	497,52	3,383561643835616	419,5461306126113	0,931744977433596	
2015-10-01	RONCADOR	7-RO-63HA-RJS	2616,77	387,74	28,29	505,26	3,4657534246575343	412,0057907703423	0,9411032773957578	
2015-11-01	RONCADOR	7-RO-63HA-RJS	2528,03	364,91	37,02	503,92	3,550684931506849	404,4050397208623	0,90233791411669	
2015-12-01	RONCADOR	7-RO-63HA-RJS	2846,43	419,41	33,14	495,72	3,632876712328767	397,22861280402327	1,0	
2016-01-01	RONCADOR	7-RO-63HA-RJS	2934,58	434,15	32,41	491,54	3,7178082191780817	389,99241034408647	1,0	
2016-02-01	RONCADOR	7-RO-63HA-RJS	2889,64	427,69	31,73	484,22	3,802739726027397	382,9330361788765	1,0	
2016-03-01	RONCADOR	7-RO-63HA-RJS	2625,47	387,88	29,54	517,56	3,882191780821918	376,4843967451502	1,0	
2016-04-01	RONCADOR	7-RO-63HA-RJS	2370,04	346,27	30,53	634,67	3,9671232876712326	369,75208615100036	0,93649234979188	
2016-05-01	RONCADOR	7-RO-63HA-RJS	2368,68	338,1	38,49	630,86	4,049315068493151	363,3907772174915	0,9304033596803288	
2016-06-01	RONCADOR	7-RO-63HA-RJS	2262,8	314,62	45,13	602,64	4,134246575342465	356,9716603171094	0,8813584801676215	
2016-07-01	RONCADOR	7-RO-63HA-RJS	2061,23	297,41	30,29	628,61	4,2164383561643834	350,90451177655206	0,8475525107792968	
2016-08-01	RONCADOR	7-RO-63HA-RJS	2120,81	304,3	32,88	588,31	4,301369863013698	344,7804602737296	0,8825906194289805	
2016-09-01	RONCADOR	7-RO-63HA-RJS	2131,78	304,54	34,39	565,58	4,3863013698630136	338,7998174022261	0,8988788787877281	
2016-10-01	RONCADOR	7-RO-63HA-RJS	2104,14	290,19	44,34	653,32	4,468493150684932	333,1446823641683	0,8710629806264969	
2016-11-01	RONCADOR	7-RO-63HA-RJS	1653,32	230,0	32,86	556,27	4,553424657534246	327,43409654782874	0,7024314279573006	
2016-12-01	RONCADOR	7-RO-63HA-RJS	742,79	106,61	11,48	274,15	4,635616438356164	322,0328341546677	0,33105319921755794	
2017-01-01	RONCADOR	7-RO-63HA-RJS	1654,94	237,07	26,04	609,62	4,720547945205479	316,5771275161517	0,7488538475917049	
2017-02-01	RONCADOR	7-RO-63HA-RJS	1798,81	257,6	28,38	571,53	4,8054794520547945	311,2454620176466	0,8276425890038999	
2017-03-01	RONCADOR	7-RO-63HA-RJS	1948,41	280,57	29,2	568,09	4,882191780821917	306,5334410248201	0,9152998089278036	
2017-04-01	RONCADOR	7-RO-63HA-RJS	1567,88	231,84	17,44	670,25	4,967123287671233	301,42820014544606	0,7691383881406314	
2017-05-01	RONCADOR	7-RO-63HA-RJS	1527,96	227,91	15,02	658,9	5,04931506849315	296,5963349168455	0,768418126487967	
2017-06-01	RONCADOR	7-RO-63HA-RJS	1616,61	230,75	26,28	762,42	5,134246575342465	291,71261076572904	0,7910182538708024	
2017-07-01	RONCADOR	7-RO-63HA-RJS	1638,77	209,84	50,7	855,36	5,216438356164383	287,0892278253149	0,7309225831617803	
2017-08-01	RONCADOR	7-RO-63HA-RJS	1631,66	209,63	49,79	854,47	5,301369863013698	282,4150518365836	0,7422763009150806	
2017-09-01	RONCADOR	7-RO-63HA-RJS	1894,84	256,92	44,33	695,07	5,3863013698630136	277,84303024285236	0,9246947809899557	
2017-10-01	RONCADOR	7-RO-63HA-RJS	2066,0	289,31	39,16	595,42	5,468493150684931	273,5131239836032	1,0	
2017-11-01	RONCADOR	7-RO-63HA-RJS	1935,03	275,1	32,54	566,19	5,553424657534246	269,13403963442397	1,0	
2017-12-01	RONCADOR	7-RO-63HA-RJS	1813,21	268,61	19,66	553,69	5,6356164383561635	264,98585934762815	1,0	
2018-01-01	RONCADOR	7-RO-63HA-RJS	1664,43	244,05	20,57	544,36	5,720547945205479	260,78957073904917	0,9358119625274468	
2018-02-01	RONCADOR	7-RO-63HA-RJS	1814,54	252,28	36,21	543,55	5,8054794520547945	256,6824974158725	0,9828484705416449	
2018-03-01	RONCADOR	7-RO-63HA-RJS	1891,4	263,26	37,45	567,22	5,882191780821917	253,0475878472398	1,0	
